Hoarding Id,City,Location,Facing Traffic From,Traffic To,HOARDING SIZE,NAME OF ROAD,LANDMARK,TYPE OF AREA,LIT/NONLIT,BOARD LOCATION,Contact,Email,img_link,file_name
474, Nanded,Nanded City, Nanded City , Nanded City ,Nanded City,Nanded City,Nanded City,Nanded City,Nanded City,Nanded City,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Bhavsar chowk.jpg,1_Q00474_thumb_front
475, Nanded,Bhavsar chowk,,,40X20,,,,NL,Bhavsar chowk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Bhavsar chowk.jpg,1_Q00475_thumb_front
476, Nanded,Shivajinagar, Vazirabad ,Shivaji Nagar,31X30,Workshop Road,,Commercial,NL,Shivajinagar,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Shivaji Nagar 31'x30'.JPG,1_Q00476_thumb_front
477, Nanded,Shivajinagar,,,60X15,Workshop Road,,,NL,Shivajinagar,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Shivajinagar 60x15.jpg,1_Q00477_thumb_front
478, Nanded,Shivajinagar,,,40X30,Workshop Road,,,NL,Shivajinagar,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/DUSTER_APRIL_SHIVAJI_NAGAR_40_X_30.JPG,1_Q00478_thumb_front
479, Nanded,Shivajinagar,,,30X30,Workshop Road,Police Station,,NL,Shivajinagar,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/SHIVAJI_NAGAR_POLICE_STN_30X30_01.JPG,1_Q00479_thumb_front
480, Nanded,DEGLOOR NAKA,,,40X20,Hingli Road,at Deglur naka,,NL,DEGLOOR NAKA,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nande DEGLOOR_NAKA 30x30.JPG,1_Q00480_thumb_front
481, Nanded,DEGLOOR NAKA,,,30X20,,,,NL,DEGLOOR NAKA,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/nanded degloor_naka_30x30_01.JPG,1_Q00481_thumb_front
482, Nanded,Chikhalwadi Square,,,36X18,,,,NL,Chikhalwadi Square,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Chikhalwadi Square  40X20 (1).JPG,1_Q00482_thumb_front
483, Nanded,Wazegaon,,,40X20,,,,NL,Wazegaon,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Wazegaon 30'x20' (3).JPG,1_Q00483_thumb_front
484, Nanded,Vazirabad,,,50X25,Vazirabad Road,at Vazirabad Square,,NL,Vazirabad,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded__Vazirabad_Square___36x18.JPG,1_Q00484_thumb_front
485, Nanded,Vazirabad,,,30X20,Vazirabad Road,at Vazirabad Square,,NL,Vazirabad,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded_Vazirabad Sqaure_34x20 (1).JPG,1_Q00485_thumb_front
486, Nanded,VIP Road,,,70X30,VIP Road,,,NL,VIP Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Vazirabad Square-opp SP Office 32x20.jpg,1_Q00486_thumb_front
487, Nanded,VIP Road,,,25x30,VIP Road,,,,VIP Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded V_I_P_ROAD_I_T_I_SQ_25_X_30.JPG,1_Q00487_thumb_front
488, Nanded,Bafna Sqaure,,,32X20,Hingli Road,nr Bafna Petrol Pump,,NL,Bafna Sqaure,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded_bafna_square_40x20.JPG,1_Q00488_thumb_front
489, Nanded,Hyderabad Road,,,60X30,Hyderabad Road,,,NL,Hyderabad Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded_Hyderabad road 50x 25.JPG,1_Q00489_thumb_front
490, Nanded,TARODA NAKA,,,40X20,,,,NL,TARODA NAKA,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/NANDED-TARODA_NAKA_60X30.JPG,1_Q00490_thumb_front
491, Nanded,TARODA NAKA,,,25x30,,,,,TARODA NAKA,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/nanded Taroda naka 30x30.jpg,1_Q00491_thumb_front
492, Nanded,Nanded Malegaon Road,,,40X25,Malegaon Road,,,NL,Nanded Malegaon Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Malegaon Road 30x20.jpg,1_Q00492_thumb_front
493, Nanded,New Bridge,,,40X20,,,,NL,New Bridge,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Copy of Nanded NEW_BRIDGE_40_X_25_01.JPG,1_Q00493_thumb_front
494, Nanded,Balaji Mandir,,,40X40,,,,NL,Balaji Mandir,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Balaji Mandir 40x20.JPG,1_Q00494_thumb_front
495, Nanded,Hanuman Tekdi,,,40X20,,,,NL,Hanuman Tekdi,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/nanded hanuman Tekdi 40x40.jpg,1_Q00495_thumb_front
496, Nanded,HINGOLI GATE,,,80X15,,,,NL,HINGOLI GATE,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded HINGOLI_GATE_FLYOVER_40_X_20.JPG,1_Q00496_thumb_front
497, Nanded,Nanded Railway Station,,,30X20,Hingli Road,opp Ambedkar Statue In Station,,,Nanded Railway Station,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded Railway Station _80_X_15_02 (2).JPG,1_Q00497_thumb_front
498, Nanded,OLD MONDHA,,,80x20,Mondha Road,,,,OLD MONDHA,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/OLD_MONDHA_80_X_20_007.JPG,1_Q00498_thumb_front
499, Nanded,Workshop,,,25x30,Workshop Road,,,,Workshop,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Nanded_workshop 25x30.JPG,1_Q00499_thumb_front
500, Nanded,SHYAM TALKIES,,,30x40,Workshop Road,in Shyam Talkies Road facing,,,SHYAM TALKIES,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/NANDED_SHYAM_TALKIES_30X40_01.JPG,1_Q00500_thumb_front
501, Nanded,Nanded Taluka Places, Nanded Taluka Places , Nanded Taluka Places ,Nanded Taluka Places,Nanded Taluka Places,Nanded Taluka Places,Nanded Taluka Places,Nanded Taluka Places,Nanded Taluka Places,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Loha__Bus_Stand_20x10.jpg,1_Q00501_thumb_front
502, Nanded,Loha-Opp Bus Stand,,,20X10,,,,NL,Loha-Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Loha__Bus_Stand_20x10.jpg,1_Q00502_thumb_front
503, Nanded,Kandhar-Opp Bus Stand,,,20X10,,,,NL,Kandhar-Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/kandhar--bus_stand_20x20.JPG,1_Q00503_thumb_front
504, Nanded,Degloor-Opp Bus Stand,,,20X20,,,,NL,Degloor-Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Deglur-Old_bastand_20x20.JPG,1_Q00504_thumb_front
505, Nanded,Hadgaon-Main road,,,20X10,Hadgaon-Main road,,,NL,Hadgaon-Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Hadgaon__Bus_Stand_20x10_1.jpg,1_Q00505_thumb_front
506, Nanded,Dharmabad-Main road,,,20X10,Dharmabad-Main road,,,NL,Dharmabad-Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Dharmadad__Main_Road_20x10-1.jpg,1_Q00506_thumb_front
507, Nanded,Biloli-Opp Bus Stand,,,20X10,,,,NL,Biloli-Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Biloli_opp_Bus_Stand_20x10.jpg,1_Q00507_thumb_front
508, Nanded,Mukhed-Main road,,,20X10,,,,NL,Mukhed-Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Mukhed_-Annabha_sathe_college_20x10.JPG,1_Q00508_thumb_front
509, Nanded,Kinwat-Main Chauk,,,20X10,,,,NL,Kinwat-Main Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kinwat__Opp_Bus_Stand_20x10.jpg,1_Q00509_thumb_front
510, Latur,Latur City,Latur City ,Latur City ,Latur City,Latur City,Latur City,Latur City,Latur City,Latur City,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur_Shivaji Chauk  Flyover_40x20.JPG,1_Q00510_thumb_front
511, Latur,Shivaji Chauk Flyover,,,40X20,,,,NL,Shivaji Chauk Flyover,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur_Shivaji Chauk  Flyover_40x20.JPG,1_Q00511_thumb_front
512, Latur,Shivaji Chauk Flyover,,,30X15,,,,NL,Shivaji Chauk Flyover,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur_Shivaji__chowk_30x15__4_.JPG,1_Q00512_thumb_front
513, Latur,Shivaji Chauk Flyover,,,40X10,,,,NL,Shivaji Chauk Flyover,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur_Chatrapati_Shivaji_Flyover_40X10__2_.JPG,1_Q00513_thumb_front
514, Latur,Shivaji Chauk Flyover,,,20X20,,,,NL,Shivaji Chauk Flyover,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ahmedpur_Shivaji_Chauk_20x20__1_.jpg,1_Q00514_thumb_front
515, Latur,Rajeev Gandhi Chauk,,,25X20,,,,NL,Rajeev Gandhi Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur  Rajeev Gandhi Chauk 25X20 (3).JPG,1_Q00515_thumb_front
516, Latur,Ambejogai Road,,,20X20,,,,NL,Ambejogai Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Ambejogai Road 20'x20'.jpg,1_Q00516_thumb_front
517, Latur,Latur Barshi Road,,,40X20,Barshi road,,,NL,Latur Barshi Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Barshi Road  40X20 (2)-1.JPG,1_Q00517_thumb_front
518, Latur,Latur Barshi Road,,,20X20,Barshi road,,,NL,Latur Barshi Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur barshi road 20x20 (2).JPG,1_Q00518_thumb_front
519, Latur,Gul Market,,,20X20,,,,NL,Gul Market,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Gulmarket 20'x20'.jpg,1_Q00519_thumb_front
520, Latur,Nanded Road,,,30X15,Nanded road,,,NL,Nanded Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Nanded Road  30x15.jpg,1_Q00520_thumb_front
521, Latur,Nanded Road,,,30X20,Nanded road,,,NL,Nanded Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Nanded Road 30'x20' (1).jpg,1_Q00521_thumb_front
522, Latur,Nanded road,,,30X15,Nanded road,,,NL,Nanded road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Nanded road 30x15 (3).JPG,1_Q00522_thumb_front
523, Latur,Nanded road,,,30X20,Nanded road,,,NL,Nanded road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Nanded Road 30x20.JPG,1_Q00523_thumb_front
524, Latur,ICICi Bank,,,30X15,,,,NL,ICICi Bank,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Nr ICICI 30x15.jpg,1_Q00524_thumb_front
525, Latur,Collector Office,,,20X20,,opp Collector Office,,NL,Collector Office,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur opp Collector office 20x20.jpg,1_Q00525_thumb_front
526, Latur,Vivekanand Chauk,,,40X20,,,,NL,Vivekanand Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Vivekanand Chauk  40'x20' (1).jpg,1_Q00526_thumb_front
527, Latur,Ausa road,,,30X15,,,,NL,Ausa road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ausa_Main_Chauk_30x15__1_.JPG,1_Q00527_thumb_front
528, Latur,Latur Taluka Places, Latur Taluka Places , Latur Taluka Places ,Latur Taluka Places,Latur Taluka Places,Latur Taluka Places,Latur Taluka Places,Latur Taluka Places,Latur Taluka Places,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ahmedpur Bus Stand  30x15 (2).JPG,1_Q00528_thumb_front
529, Latur,Ahmedpur-Opp Bus Stand,,,30X15,,,,NL,Ahmedpur-Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ahmedpur Bus Stand  30x15 (2).JPG,1_Q00529_thumb_front
530, Latur,Ahmedpur-Bus Stand,,,30X15,,,,NL,Ahmedpur-Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ahmedpur_Bus_Stand-_30x_15__1_.JPG,1_Q00530_thumb_front
531, Latur,Ganjgolai,,,20X10,,,,NL,Ganjgolai,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Latur Ganjgolai 20x10.jpg,1_Q00531_thumb_front
532, Latur,Udgir-Opp bus Stand,,,30X15,,,,NL,Udgir-Opp bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Udgir Opp.Bus stand 30x15.jpg,1_Q00532_thumb_front
533, Latur,Udgir-Opp bus Stand,,,30X15,,,,NL,Udgir-Opp bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Udgir Opp.Bus Stand 30'x15' (2).JPG,1_Q00533_thumb_front
534, Latur,Chakur-Main road,,,20X10,Chakur-Main road,,,NL,Chakur-Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Chakur Main Road- 20x 10 (5).JPG,1_Q00534_thumb_front
535, Latur,Ausa Main Chauk,,,20X10,,,,NL,Ausa Main Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ausa Main Road 20x10.JPG,1_Q00535_thumb_front
536, Osmanabad,Osmanabad, Osmanabad , Osmanabad ,Osmanabad,Osmanabad,Osmanabad,Osmanabad,Osmanabad,Osmanabad,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Bharat_Talkies_30x15.JPG,1_Q00536_thumb_front
537, Osmanabad,Bharat Talkies,,,30X15,,nr Bharat Talkies,,NL,Bharat Talkies,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Bharat_Talkies_30x15.JPG,1_Q00537_thumb_front
538, Osmanabad,Samata Corner,,,20X10,,Samta Corner,,NL,Samata Corner,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Samata corner 20x10 (1)__.JPG,1_Q00538_thumb_front
539, Osmanabad,Samata Corner,,,20X10,,Samta Corner,,NL,Samata Corner,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Samata corner 20x10 (2).JPG,1_Q00539_thumb_front
540, Osmanabad,Bus Stand,,,40X10,inside Circulating Area,"opp Parbhani, Hingoli Port",Bus Commuters,NL,Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Bus_Stand_40_x10.JPG,1_Q00540_thumb_front
541, Osmanabad,ZP,,,40X10,ZP road,opp ZP Gate,CIVIL,NL,ZP,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_ZP_40X10 (2).JPG,1_Q00541_thumb_front
542, Osmanabad,Ambedkar Chauk,,,20X10,,Ambedkar Chauk,,NL,Ambedkar Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Ambedkar_Chauk_20x10.jpg,1_Q00542_thumb_front
543, Osmanabad,Bhogawati River,,,30X15,,adj Bhogawati River Bridge,,NL,Bhogawati River,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad Bhogavati River 30x15.JPG,1_Q00543_thumb_front
544, Osmanabad,Arya Samaj Chauk,,,30X15,,Arya Samaj Chowk,,NL,Arya Samaj Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad Arya Samaj Chauk  40x10 _(1).jpg,1_Q00544_thumb_front
545, Osmanabad,Central Jail,,,30X20,,opp Central Jail,,NL,Central Jail,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Opp Central Jail  30x15.JPG,1_Q00545_thumb_front
546, Osmanabad,Post Office,,,20X10,,post Office,,NL,Post Office,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Osmanabad_Post_office_20x10.jpg,1_Q00546_thumb_front
